截止日期_EndDt,区县代码_CountyCd,区县名称_CountyNm,所属城市名称_CityNm,所属省份名称_ProvNm,地区生产总值(亿元)_RegGDP,地区生产总值：第一产业(亿元)_RegGDPPrim,地区生产总值：第一产业增长率(%)_RegGDPPrimGrow,地区生产总值：第二产业(亿元)_RegGDPSecd,地区生产总值：第二产业增长率(%)_RegGDPSecdGrow,地区生产总值：第三产业(亿元)_RegGDPTer,地区生产总值：第三产业增长率(%)_RegGDPTerGrow,地区生产总值增长率(%)_RegGDPGrow,人均地区生产总值(元)_RegGDPCap,
2018-12-31,"320312","铜山区","徐州市","江苏省","1090.66","88.88",,"519.60",,"482.19",,"3.50","103449.00"
2018-12-31,"320321","丰县","徐州市","江苏省","460.14","86.85","2.60","182.69","-1.50","190.60","7.30","3.00","48380.00"
2018-12-31,"320322","沛县","徐州市","江苏省","762.62","104.11","2.00","332.87","8.50","325.64","8.50","3.60","68137.00"
2018-12-31,"320324","睢宁县","徐州市","江苏省","577.30","96.40",,"235.56",,"245.34",,"4.40","56149.00"
2018-12-31,"320381","新沂市","徐州市","江苏省","653.32","73.82","2.00","261.91","0.80","317.59","8.00","4.30","71577.00"
2018-12-31,"320382","邳州市","徐州市","江苏省","920.66","132.32","2.80","364.44","-0.20","423.90","7.50","3.50","63824.00"
2018-12-31,"320400","常州市","常州市","江苏省","7050.27","156.25","-1.00","3263.29","6.20","3630.73","8.10","7.00","149275.00"
2018-12-31,"320402","天宁区","常州市","江苏省","802.47","7.82","-5.10","220.88","-2.10","573.77","8.10","5.00","125210.00"
2018-12-31,"320404","钟楼区","常州市","江苏省","741.43","2.45","-5.40","238.81","-0.70","500.17","7.30","4.50","119934.00"
2018-12-31,"320411","新北区","常州市","江苏省","1458.33","19.27","2.60","745.60","6.60","693.46","10.00","8.10","210528.00"
2018-12-31,"320412","武进区","常州市","江苏省","2380.13","39.67","-5.20","1292.04","5.80","1048.42","8.60","6.80","164510.00"
2018-12-31,"320413","金坛区","常州市","江苏省","801.93","36.02","1.60","403.46","14.10","362.45","8.60","11.10","142819.00"
2018-12-31,"320481","溧阳市","常州市","江苏省","935.51","51.06",,"453.97",,"430.48",,"8.00","122626.00"
2018-12-31,"320500","苏州市","苏州市","江苏省","18597.47","213.99","-4.60","8933.28","5.60","9450.20","8.10","6.80","173765.00"
2018-12-31,"320505","虎丘区","苏州市","江苏省","1256.27","1.85",,"758.82",,"496.00",,"7.00","210187.00"
2018-12-31,"320506","吴中区","苏州市","江苏省","1124.73","22.15",,"525.89",,"577.00",,"6.70","99126.00"
2018-12-31,"320507","相城区","苏州市","江苏省","771.06","8.51",,"380.10",,"382.00",,"6.70","104888.00"
2018-12-31,"320508","姑苏区","苏州市","江苏省","709.35",,,"66.67",,"643.00",,"6.00","74222.00"
2018-12-31,"320509","吴江区","苏州市","江苏省","1925.03","43.10","-2.80","986.79","6.00","895.00","8.50","7.00","147302.00"
2018-12-31,"320581","常熟市","苏州市","江苏省","2400.23","39.90","-5.80","1230.01","6.70","1130.00","7.20","6.80","158332.00"
2018-12-31,"320582","张家港市","苏州市","江苏省","2720.18","30.63","-3.10","1423.68","3.30","1266.00","10.50","6.70","216027.00"
2018-12-31,"320583","昆山市","苏州市","江苏省","3832.06","31.62","1.80","2074.53","5.40","1726.00","9.30","7.20","230270.00"
2018-12-31,"320585","太仓市","苏州市","江苏省","1330.72","34.98","-3.60","675.47","6.40","620.00","7.70","6.80","185470.00"
2018-12-31,"320600","南通市","南通市","江苏省","8427.00","397.77","2.20","3947.88","6.50","4081.35","8.40","7.20","115320.00"
2018-12-31,"320602","崇川区","南通市","江苏省","819.51","0.06",,"195.26",,"624.19",,"6.70","114385.00"
2018-12-31,"320611","港闸区","南通市","江苏省","405.01","1.36",,"221.37",,"182.28",,"6.80","140799.00"
2018-12-31,"320612","通州区","南通市","江苏省","1269.00","58.35",,"622.47",,"588.18",,"7.80","111136.00"
2018-12-31,"320621","海安县","南通市","江苏省","952.29","75.22","2.60","439.13","8.20","437.94","8.70","7.50","97232.00"
2018-12-31,"320623","如东县","南通市","江苏省","1063.33","72.04","2.90","505.34","7.20","485.95","8.60","7.40","111824.00"
2018-12-31,"320681","启东市","南通市","江苏省","1120.48","69.39","2.50","534.36","7.60","516.73","7.80","7.30","90031.00"
2018-12-31,"320682","如皋市","南通市","江苏省","1249.00","58.80","2.90","609.51","8.80","580.69","6.20","8.00","137958.00"
2018-12-31,"320684","海门市","南通市","江苏省","1261.51","60.82",,"652.35",,"548.34",,"8.10","132027.00"
2018-12-31,"320700","连云港市","连云港市","江苏省","2771.70","325.57","2.60","1207.39","1.90","1238.74","8.20","4.70","61332.00"
2018-12-31,"320703","连云区","连云港市","江苏省","145.65","5.38","-1.10","52.69","0.30","87.58","8.40","4.90","97555.00"
2018-12-31,"320706","海州区","连云港市","江苏省","364.04","18.26","0.10","97.50","-0.50","248.28","8.30","5.30","52523.00"
2018-12-31,"320707","赣榆区","连云港市","江苏省","608.26","91.26","1.10","280.79","2.50","236.21","9.10","4.80","62775.00"
2018-12-31,"320722","东海县","连云港市","江苏省","494.42","73.46","2.80","207.78","1.90","213.18","8.90","4.90","50916.00"
2018-12-31,"320723","灌云县","连云港市","江苏省","375.00","69.15",,"159.06",,"146.79",,"4.00","46373.00"
2018-12-31,"320724","灌南县","连云港市","江苏省","352.99","57.24",,"162.12",,"133.63",,"4.00","55397.00"
2018-12-31,"320800","淮安市","淮安市","江苏省","3601.25","358.70","3.10","1508.11","4.90","1734.44","8.80","6.50","73204.00"
2018-12-31,"320803","淮安区","淮安市","江苏省","547.00","72.62",,"207.86",,"266.44",,"6.80","57629.00"
2018-12-31,"320804","淮阴区","淮安市","江苏省","535.00","75.25","2.20","224.85","6.00","234.40","8.30","6.40","68120.00"
2018-12-31,"320812","清江浦区","淮安市","江苏省","480.00","11.70","3.40","109.49","1.60","358.49","7.80","6.10","72899.00"
2018-12-31,"320813","洪泽区","淮安市","江苏省","313.00","36.91",,"126.20",,"149.70",,"6.60","94306.00"
2018-12-31,"320826","涟水县","淮安市","江苏省","476.00","62.39",,"183.93",,"229.95",,"6.60","56033.00"
2018-12-31,"320830","盱眙县","淮安市","江苏省","441.00","59.39","3.40","173.78","9.10","208.17","5.10","6.50","67185.00"
2018-12-31,"320831","金湖县","淮安市","江苏省","296.00","37.04","3.70","111.51","8.10","147.74","6.00","6.50","89023.00"
2018-12-31,"320900","盐城市","盐城市","江苏省","5487.08","573.40","3.20","2436.45","3.70","2477.23","8.10","5.50","75987.00"
2018-12-31,"320902","亭湖区","盐城市","江苏省","478.95","35.57","3.00","173.41","6.50","269.97","7.90","7.00","85481.00"
2018-12-31,"320903","盐都区","盐城市","江苏省","546.72","46.76",,"261.83",,"238.13",,"7.10","85841.00"
2018-12-31,"320904","大丰区","盐城市","江苏省","699.93","83.09",,"273.77",,"343.07",,"5.20","99833.00"
2018-12-31,"320921","响水县","盐城市","江苏省","349.86","42.82","3.60","173.91","9.50","133.13","7.40","8.10","70112.00"
2018-12-31,"320922","滨海县","盐城市","江苏省","475.42","63.45",,"193.75",,"218.22",,"5.30","50997.00"
2018-12-31,"320923","阜宁县","盐城市","江苏省","482.83","58.88","3.10","210.42","3.20","213.53","7.90","5.30","58274.00"
2018-12-31,"320924","射阳县","盐城市","江苏省","536.61","87.67","3.00","196.71","3.30","252.23","8.20","5.60","61083.00"
2018-12-31,"320925","建湖县","盐城市","江苏省","561.68","50.17",,"238.93",,"272.58",,"5.60","77196.00"
2018-12-31,"320981","东台市","盐城市","江苏省","878.68","99.03",,"356.12",,"423.53",,"5.60","90084.00"
2018-12-31,"321000","扬州市","扬州市","江苏省","5466.17","273.34","3.00","2623.24","5.80","2569.59","8.20","6.70","120944.00"
2018-12-31,"321002","广陵区","扬州市","江苏省","795.75","10.03","0.10","351.07","2.40","435.00","9.40","7.00","149873.00"
2018-12-31,"321003","邗江区","扬州市","江苏省","955.16","21.10","1.80","365.02","4.60","569.00","10.80","8.00","136481.00"
2018-12-31,"321012","江都区","扬州市","江苏省","1070.05","66.95",,"494.44",,"509.00",,"5.00","105476.00"
2018-12-31,"321023","宝应县","扬州市","江苏省","630.46","71.79",,"282.24",,"276.00",,"7.00","83032.00"
2018-12-31,"321071","扬州经济技术开发区","扬州市","江苏省",,,,,,,,,
2018-12-31,"321081","仪征市","扬州市","江苏省","673.94","23.84",,"347.49",,"303.00",,"7.00","118400.00"
2018-12-31,"321084","高邮市","扬州市","江苏省","669.02","77.71",,"291.33",,"300.00",,"8.00","89972.00"
2018-12-31,"321100","镇江市","镇江市","江苏省","4050.00","138.40","-4.20","1976.60","3.00","1935.00","3.70","3.10","126906.00"
2018-12-31,"321102","京口区","镇江市","江苏省","475.00","1.02",,"124.85","-1.30","349.13","4.80","3.20","120604.00"
2018-12-31,"321111","润州区","镇江市","江苏省","218.39","0.64","-13.10","42.60","2.70","175.15","4.50","4.20","85646.00"
2018-12-31,"321112","丹徒区","镇江市","江苏省","417.02","19.92","1.10","216.52","1.40","180.58","4.80","2.80","133404.00"
